678.411300000000	213.765220000000	115.015780000000	188.103480000000	165.569150000000	110.719290000000	171.942420000000	171.051660000000	42	67	80	68	76	108	120	93	452366.750000000	41798.4600000000	10869.7790000000	32956.7620000000	24046.7630000000	9617.91840000000	28678.5930000000	26077.8630000000	90.2166710000000	96.7892340000000	109.870490000000	103.671980000000	75.1474420000000	91.9398700000000	90.5681910000000	76.6265660000000	32.4675320000000	39.4605390000000	56.4435560000000	48.4515480000000	26.4735260000000	54.4455540000000	33.4665330000000	28.4715280000000
677.755600000000	213.785250000000	115.685360000000	188.398400000000	160.519910000000	109.299210000000	189.106070000000	173.676640000000	46	66	82	62	82	106	112	90	451777.720000000	41884.5050000000	11106.4780000000	32915.4600000000	22974.5330000000	9273.66260000000	34210.2700000000	27262.3270000000	89.1676560000000	90.3104240000000	107.978720000000	100.717360000000	48.6791810000000	88.7148610000000	54.7131650000000	75.7949000000000	32.4675320000000	37.4625370000000	53.4465530000000	46.4535460000000	22.4775220000000	53.4465530000000	23.4765230000000	29.4705290000000
669.888300000000	214.066450000000	115.667250000000	187.002280000000	156.296670000000	103.954200000000	187.143090000000	173.425410000000	49	62	80	60	84	106	110	93	436463.950000000	41796.9060000000	11089.2120000000	32628.3670000000	21264.1080000000	8029.91190000000	33472.2990000000	26861.0990000000	112.598110000000	102.376000000000	109.036230000000	100.334400000000	86.7949130000000	77.7493660000000	67.0430960000000	67.7320570000000	54.4455540000000	51.4485510000000	55.4445550000000	47.4525470000000	32.4675320000000	47.4525470000000	26.4735260000000	21.4785210000000
636.408230000000	208.724830000000	111.783020000000	164.972910000000	154.184240000000	99.2848510000000	182.305810000000	172.443740000000	47	60	82	58	81	103	109	89	398251.260000000	39854.1230000000	10500.9560000000	24816.7790000000	20572.7960000000	7316.44100000000	31519.5880000000	26266.5230000000	98.1668290000000	133.176650000000	93.3855230000000	127.236400000000	66.3152680000000	90.5818490000000	88.0912150000000	88.0244240000000	37.4625370000000	71.4285710000000	60.4395600000000	60.4395600000000	23.4765230000000	54.4455540000000	38.4615380000000	30.4695300000000
600.248690000000	202.727130000000	97.4422930000000	159.665880000000	152.790020000000	99.6236660000000	176.364840000000	147.549500000000	48	57	81	52	82	106	111	91	351622.730000000	36754.3540000000	7394.81020000000	22907.2040000000	19751.6770000000	7346.60010000000	29903.2430000000	18955.6650000000	106.398290000000	141.938370000000	101.085710000000	115.634560000000	62.9621330000000	118.455570000000	83.8806640000000	94.3848740000000	43.4565430000000	64.4355640000000	54.4455540000000	56.4435560000000	19.4805190000000	54.4455540000000	36.4635360000000	38.4615380000000
601.963990000000	205.165120000000	98.8141080000000	158.958110000000	134.773110000000	96.1442700000000	153.497010000000	146.041990000000	48	54	80	62	86	108	122	91	352437.370000000	38373.3220000000	7523.83400000000	22733.6310000000	15555.1350000000	6576.34270000000	21972.6710000000	18240.7430000000	102.421180000000	104.270000000000	106.693670000000	127.579180000000	113.010210000000	113.405870000000	108.851280000000	103.071930000000	40.4595400000000	49.4505490000000	54.4455540000000	69.4305690000000	48.4515480000000	54.4455540000000	51.4485510000000	43.4565430000000
618.599940000000	222.865520000000	104.916080000000	166.097210000000	143.692890000000	96.7705450000000	155.139720000000	144.601180000000	48	55	86	66	87	99	123	96	372137.940000000	44829.6380000000	8990.67120000000	24950.4080000000	17571.3420000000	6621.19060000000	22461.6450000000	18044.3210000000	98.8556360000000	84.5668180000000	98.1257990000000	120.601690000000	85.4414470000000	91.6239810000000	114.148000000000	94.3890160000000	35.4645350000000	30.4695300000000	50.4495500000000	58.4415580000000	31.4685310000000	54.4455540000000	54.4455540000000	42.4575420000000
647.692980000000	240.743840000000	120.927690000000	184.986180000000	148.183800000000	102.408660000000	155.279550000000	159.914500000000	46	54	86	69	82	99	120	92	413371.070000000	54259.4520000000	12417.8120000000	32040.4960000000	18261.7680000000	7617.82740000000	22544.0670000000	22129.0610000000	82.3518470000000	75.9918660000000	98.9967180000000	96.5547010000000	83.2102370000000	150.185560000000	123.724850000000	119.819480000000	27.4725270000000	24.4755240000000	48.4515480000000	45.4545450000000	32.4675320000000	94.4055940000000	65.4345650000000	53.4465530000000
675.368150000000	250.745800000000	132.012180000000	189.544020000000	148.328670000000	120.580400000000	157.496490000000	163.704540000000	42	47	82	70	84	100	115	92	442579.830000000	59102.1990000000	15541.6050000000	33422.8200000000	18969.7280000000	11825.4590000000	23240.6810000000	23618.5800000000	82.9173880000000	70.9691210000000	72.0073440000000	96.3103850000000	87.7415060000000	100.532360000000	119.420040000000	105.627030000000	26.4735260000000	23.4765230000000	32.4675320000000	45.4545450000000	31.4685310000000	53.4465530000000	58.4415580000000	44.4555440000000
686.587000000000	255.418210000000	135.802600000000	188.824250000000	148.507800000000	121.820980000000	157.103290000000	163.435990000000	43	44	79	64	81	99	118	94	464321.960000000	61302.4980000000	16090.2770000000	33194.3910000000	18817.9770000000	12148.1510000000	23149.5810000000	23612.8840000000	81.9222800000000	48.3332320000000	89.0233570000000	96.5281340000000	87.2126280000000	88.5299120000000	102.866980000000	103.519420000000	21.4785210000000	22.4775220000000	45.4545450000000	45.4545450000000	27.4725270000000	53.4465530000000	47.4525470000000	44.4555440000000
684.856810000000	253.744390000000	135.278780000000	187.110040000000	138.952840000000	122.320490000000	157.189310000000	163.967420000000	42	40	73	51	90	98	120	88	458832.820000000	60717.6090000000	16107.8350000000	32565.5710000000	16033.2860000000	12389.3820000000	23138.5700000000	23534.1260000000	65.0845710000000	54.6601430000000	94.3624780000000	94.3257180000000	64.4738360000000	84.5892190000000	115.160050000000	103.399030000000	15.4845150000000	21.4785210000000	43.4565430000000	41.4585410000000	36.4635360000000	47.4525470000000	56.4435560000000	43.4565430000000
