17	10	11	6	5	5	6	6
11	7	5	5	5	9	7	5
13	9	7	5	9	11	12	7
79	36	14	22	20	18	15	24
13	7	4	5	15	16	14	10
55	18	9	15	20	13	19	13
29	18	9	17	20	13	19	11
11	6	4	4	16	19	16	10
12	6	5	5	5	5	4	5
12	7	5	5	9	11	11	8
13	8	7	6	6	5	6	6
11	6	5	5	5	6	5	5
33	19	8	14	16	9	16	8
11	6	5	4	15	18	13	9
61	19	9	15	16	14	15	13
11	6	4	5	6	6	6	6
14	7	5	6	9	9	9	7
14	8	4	5	8	10	5	5
16	11	8	6	9	12	13	8
15	11	8	6	8	10	10	7
30	22	11	19	13	13	22	14
61	32	11	17	19	17	18	18
13	8	4	5	8	10	5	5
38	17	9	14	21	13	15	14
11	6	5	5	6	5	4	5
13	8	4	5	8	10	5	5
13	8	5	5	6	5	6	6
28	19	9	14	21	11	19	13
13	8	4	5	8	10	5	5
12	7	5	5	8	10	10	8
11	6	5	5	9	12	9	7
